tempo,amplitude_filtered
1.726E-05,6.630978621
1.728E-05,6.6342809292588400
1.73E-05,6.6370607430853800
1.732E-05,6.639377462
1.734E-05,6.641310381441230
1.736E-05,6.642958094806370
1.738E-05,6.644435962229750
1.74E-05,6.645871584955560
1.742E-05,6.647398544
1.744E-05,6.649148880485900
1.746E-05,6.6512449210839700
1.748E-05,6.653791119
1.75E-05,6.656866612482310
1.752E-05,6.660519151719030
1.754E-05,6.6647609573621200
1.756E-05,6.669566888584440
1.758E-05,6.674875064821730
1.76E-05,6.680589781531800
1.762E-05,6.686586306098510
1.764E-05,6.692717038
1.766E-05,6.698818598551040
1.768E-05,6.704719598
1.77E-05,6.710248972836520
1.772E-05,6.7152448345318600
1.774E-05,6.719563663771580
1.776E-05,6.723089516160960
1.778E-05,6.725742676267960
1.78E-05,6.727486993918150
1.782E-05,6.728334991381390
1.784E-05,6.728349841524500
1.786E-05,6.727643566212170
1.788E-05,6.726371288872250
1.79E-05,6.724721978658500
1.792E-05,6.722906659833340
1.794E-05,6.721145368367020
1.796E-05,6.719654167378380
1.798E-05,6.718633335168620
1.8E-05,6.718257493460230
1.802E-05,6.718668029443680
1.804E-05,6.719967792
1.806E-05,6.7222178172984800
1.808E-05,6.725435809671160
1.81E-05,6.729596143
1.812E-05,6.734631224184230
1.814E-05,6.740434027428700
1.816E-05,6.746861655499280
1.818E-05,6.753739883381790
1.82E-05,6.760868847098420
1.822E-05,6.768030158999110
1.824E-05,6.774995701553020
1.826E-05,6.781538172
1.828E-05,6.7874431816942500
1.83E-05,6.792522395454010
1.832E-05,6.7966268126133500
1.834E-05,6.799658920663160
1.836E-05,6.801582175463770
1.838E-05,6.802426273116460
1.84E-05,6.802287064665770
1.842E-05,6.801320703387040
1.844E-05,6.799732511123400
1.846E-05,6.797761821778420
1.848E-05,6.795664487682590
1.85E-05,6.793694786
1.852E-05,6.792088261359580
1.854E-05,6.791046742
1.856E-05,6.790726421797450
1.858E-05,6.791229580421530
1.86E-05,6.792600171807690
1.862E-05,6.7948232139601500
1.864E-05,6.797827645888630
1.866E-05,6.801492150997120
1.868E-05,6.805653396882400
1.87E-05,6.810116171
1.872E-05,6.814664920981020
1.874E-05,6.819076225745970
1.876E-05,6.823131686915610
1.878E-05,6.826630732808400
1.88E-05,6.829402749615010
1.882E-05,6.831317910308560
1.884E-05,6.832296058639150
1.886E-05,6.832313077018550
1.888E-05,6.831404312547640
1.89E-05,6.829664818113410
1.892E-05,6.827246336665480
1.894E-05,6.8243510774995200
1.896E-05,6.821222396085150
1.898E-05,6.818132529112000
1.9E-05,6.815367623762130
1.902E-05,6.813210505923050
1.904E-05,6.811921981392700
1.906E-05,6.811721899
1.908E-05,6.8127715793606500
1.91E-05,6.815159372687800
1.912E-05,6.818890928152480
1.914E-05,6.823885317137790
1.916E-05,6.829977488501870
1.918E-05,6.8369268321970700
1.92E-05,6.844430998176740
1.922E-05,6.852143692584130
1.924E-05,6.859694989798990
1.926E-05,6.866712708
1.928E-05,6.872843526435120
1.93E-05,6.877772696697960
1.932E-05,6.881241426126430
1.934E-05,6.8830611541829400
1.936E-05,6.883124117451530
1.938E-05,6.881409723076010
1.94E-05,6.8779863811138400
1.942E-05,6.873008579468540
1.944E-05,6.8667091929813400
1.946E-05,6.859387360503210
1.948E-05,6.851392694274640
1.95E-05,6.843106947742420
1.952E-05,6.834924408556440
1.954E-05,6.827232177890120
1.956E-05,6.820391259026110
1.958E-05,6.814719162179770
1.96E-05,6.810474630936090
1.962E-05,6.807845100048130
1.964E-05,6.806937525637810
1.966E-05,6.8077732025121600
1.968E-05,6.810287053
1.97E-05,6.814331616865270
1.972E-05,6.819685604172680
1.974E-05,6.826066427793740
1.976E-05,6.833145799
1.978E-05,6.840567317231710
1.98E-05,6.847965038279210
1.982E-05,6.854982092003820
1.984E-05,6.8612884224641800
1.986E-05,6.866596692718960
1.988E-05,6.870675460633800
1.99E-05,6.873358983358070
1.992E-05,6.874553383149910
1.994E-05,6.874239246064830
1.996E-05,6.8724709108695200
1.998E-05,6.869372754312370
2E-05,6.865132770027030
2.002E-05,6.859993701
2.004E-05,6.854241909043250
2.006E-05,6.848194064604060
2.008E-05,6.842181736108650
2.01E-05,6.836534090820670
2.012E-05,6.831559294663480
2.014E-05,6.827525700610170
2.016E-05,6.824644415597250
2.018E-05,6.823055124031300
2.02E-05,6.822816969
2.022E-05,6.8239058071176000
2.024E-05,6.826218328381040
2.026E-05,6.8295826280191100
2.028E-05,6.833773949213700
2.03E-05,6.838533739381510
2.032E-05,6.843589819950160
2.034E-05,6.848675435099870
2.036E-05,6.853545225620420
2.038E-05,6.8579867718673500
2.04E-05,6.861827176676700
2.042E-05,6.8649350437536700
2.044E-05,6.867218937516670
2.046E-05,6.868623796021080
2.048E-05,6.869126720464290
2.05E-05,6.868733153233400
2.052E-05,6.867473879893460
2.054E-05,6.865402770815670
2.056E-05,6.8625948678198200
2.058E-05,6.859144361703800
2.06E-05,6.855162131788330
2.062E-05,6.850772706963270
2.064E-05,6.846110662970130
2.066E-05,6.841316569733210
2.068E-05,6.836532667001520
2.07E-05,6.831898481
2.072E-05,6.827546585216100
2.074E-05,6.823598635155650
2.076E-05,6.820161764149000
2.078E-05,6.817325355
2.08E-05,6.815158228010620
2.082E-05,6.813706300002470
2.084E-05,6.812990757608120
2.086E-05,6.813006783078660
2.088E-05,6.813722821809270
2.09E-05,6.815080381061820
2.092E-05,6.816994375369290
2.094E-05,6.819354093349100
2.096E-05,6.822024941173360
2.098E-05,6.824851214558430
2.1E-05,6.827660235524550
2.102E-05,6.830268200622950
2.104E-05,6.832487978435470
2.106E-05,6.834138871
2.108E-05,6.835058036460340
2.11E-05,6.835112841573930
2.112E-05,6.834212975619060
2.114E-05,6.832320752026390
2.116E-05,6.829457931
2.118E-05,6.825707635462400
2.12E-05,6.821210566272920
2.122E-05,6.816155621748770
2.124E-05,6.810765970367870
2.126E-05,6.805282349447750
2.128E-05,6.799945663692390
2.13E-05,6.794980809754760
2.132E-05,6.790583182062780
2.134E-05,6.786908696513630
2.136E-05,6.784067548954520
2.138E-05,6.782121418
2.14E-05,6.781083508646610
2.142E-05,6.780920717759410
2.144E-05,6.781557275220070
2.146E-05,6.782879356980010
2.148E-05,6.784740414506810
2.15E-05,6.786967214364660
2.152E-05,6.7893667811381100
2.154E-05,6.791734487028120
2.156E-05,6.793863427562890
2.158E-05,6.7955550317371200
2.16E-05,6.796630631483190
2.162E-05,6.796943458678320
2.164E-05,6.796390240904530
2.166E-05,6.7949212769395100
2.168E-05,6.792547677634130
2.17E-05,6.789344435897150
2.172E-05,6.785448197841530
2.174E-05,6.781049089216300
2.176E-05,6.776376701749930
2.178E-05,6.771681254799220
2.18E-05,6.767211810922330
2.182E-05,6.763194003374400
2.184E-05,6.7598098626580800
2.186E-05,6.757181994241050
2.188E-05,6.7553636988751000
2.19E-05,6.7543358273177500
2.192E-05,6.754010359641450
2.194E-05,6.754239982000030
2.196E-05,6.754832367596480
2.198E-05,6.755567495754110
2.2E-05,6.756216174
2.202E-05,6.756557963656360
2.204E-05,6.756396951909590
2.206E-05,6.755574254323530
2.208E-05,6.753976689828200
2.21E-05,6.751541630470040
2.212E-05,6.748258447679430
2.214E-05,6.7441671771720700
2.216E-05,6.739354998834500
2.218E-05,6.733950952447870
2.22E-05,6.728119099468290
2.222E-05,6.722050186
2.224E-05,6.715951806959460
2.226E-05,6.710037123819800
2.228E-05,6.704512401506410
2.23E-05,6.6995639552869300
2.232E-05,6.695345513617660
2.234E-05,6.691967273529980
2.236E-05,6.689487906594200
2.238E-05,6.687910422929860
2.24E-05,6.687182256731330
2.242E-05,6.687199402339430
2.244E-05,6.687814045
2.246E-05,6.688844914427690
2.248E-05,6.690089446078590
2.25E-05,6.691336750548670
2.252E-05,6.692380285749820
2.254E-05,6.693029204280410
2.256E-05,6.693117591344670
2.258E-05,6.692511248278140
2.26E-05,6.691112154237580
2.262E-05,6.688861076470150
2.264E-05,6.685738879112430
2.266E-05,6.681766907185850
2.268E-05,6.677006498652490
2.27E-05,6.671557335188530
2.272E-05,6.665554108
2.274E-05,6.659160959276170
2.276E-05,6.652563449348590
2.278E-05,6.645958292
2.28E-05,6.6395416724077800
2.282E-05,6.633497276422570
2.284E-05,6.627985204252420
2.286E-05,6.623132749951320
2.288E-05,6.619027760106490
2.29E-05,6.615715009250450
2.292E-05,6.613195732550530
2.294E-05,6.611430106027500
2.296E-05,6.610342109
2.298E-05,6.609825966407120
2.3E-05,6.6097533686848900
2.302E-05,6.609980824289050
2.304E-05,6.610356810907130
2.306E-05,6.6107286096634400
2.308E-05,6.610948835093040
2.31E-05,6.610881612235730
2.312E-05,6.610408185930210
2.314E-05,6.609431618554160
2.316E-05,6.607880254200500
2.318E-05,6.6057097848010700
2.32E-05,6.602903949260370
2.322E-05,6.5994740471757100
2.324E-05,6.595457515218920
2.326E-05,6.590915785884970
2.328E-05,6.585931546031870
2.33E-05,6.580605395149170
2.332E-05,6.575051831648680
2.334E-05,6.5693944850319700
2.336E-05,6.563760543967650
2.338E-05,6.558274413022240
2.34E-05,6.553050803534840
2.342E-05,6.5481877208876900
2.344E-05,6.543760056660730
2.346E-05,6.539814612057460
2.348E-05,6.536367313
2.35E-05,6.533403144
2.352E-05,6.530878978531130
2.354E-05,6.528729081547120
2.356E-05,6.526872716
2.358E-05,6.525222990622640
2.36E-05,6.523695946
2.362E-05,6.522218822268520
2.364E-05,6.520736530795970
2.366E-05,6.519215550612840
2.368E-05,6.517644762252910
2.37E-05,6.516033036509930
2.372E-05,6.514403744993840
2.374E-05,6.512786775094770
2.376E-05,6.511209098
2.378E-05,6.509685308514890
2.38E-05,6.508209666636980
2.382E-05,6.506750936
2.384E-05,6.505250889023200
2.386E-05,6.503626829828090
2.388E-05,6.501777971191160
2.39E-05,6.499595012574730
2.392E-05,6.496971798731060
2.394E-05,6.493817638072590
2.396E-05,6.490068779267430
2.398E-05,6.485697682789080
2.4E-05,6.480719016282930
2.402E-05,6.475191699
2.404E-05,6.469216795
2.406E-05,6.462931551522460
2.408E-05,6.456500378855180
2.41E-05,6.450103909136920
2.412E-05,6.443927428
2.414E-05,6.438149867
2.416E-05,6.432934233411830
2.418E-05,6.428419953652110
2.42E-05,6.424717156667510
2.422E-05,6.421902584407400
2.424E-05,6.420016676404010
2.426E-05,6.419061515834750
2.428E-05,6.418999657912960
2.43E-05,6.419754188014970
2.432E-05,6.421210499
2.434E-05,6.423220172
2.436E-05,6.425607052989480
2.438E-05,6.428175230521980
2.44E-05,6.430718343756190
2.442E-05,6.433029547855900
2.444E-05,6.434911567
2.446E-05,6.436186430291310
2.448E-05,6.436704577
2.45E-05,6.436353032540330
2.452E-05,6.435062256660360
2.454E-05,6.432811232620710
2.456E-05,6.429630341589390
2.458E-05,6.425601678882770
2.46E-05,6.420856609
2.462E-05,6.4155704896295800
2.464E-05,6.409954580649050
2.466E-05,6.404245197410640
2.468E-05,6.398690331524060
2.47E-05,6.393534234294390
2.472E-05,6.389000888152180
2.474E-05,6.385277734827900
2.476E-05,6.382501323
2.478E-05,6.380746516464740
2.48E-05,6.380020552117090
2.482E-05,6.380262641704880
2.484E-05,6.381349161608130
2.486E-05,6.383103791144750
2.488E-05,6.385311373478700
2.49E-05,6.387733894521610
2.492E-05,6.3901269456226500
2.494E-05,6.392255336399640
2.496E-05,6.393906969487660
2.498E-05,6.394904468614860
2.5E-05,6.395114277049830
2.502E-05,6.394453045604870
2.504E-05,6.3928911638038700
2.506E-05,6.390453299488100
2.508E-05,6.387215857910080
2.51E-05,6.383301407
2.512E-05,6.3788703448708500
2.514E-05,6.3741103231044800
2.516E-05,6.369224139272610
2.518E-05,6.3644168673134600
2.52E-05,6.359883006425750
2.522E-05,6.355794355562350
2.524E-05,6.352289219879080
2.526E-05,6.349463444309520
2.528E-05,6.3473636967326000
2.53E-05,6.345983399369260
2.532E-05,6.345261685752740
2.534E-05,6.3450856726524800
2.536E-05,6.345296127153340
2.538E-05,6.345696273782950
2.54E-05,6.346063108843800
2.542E-05,6.346160318070090
2.544E-05,6.3457518380085400
2.546E-05,6.344615241459130
2.548E-05,6.342554342390550
2.55E-05,6.3394106
2.552E-05,6.335073039011320
2.554E-05,6.329486486662630
2.556E-05,6.322657970664290
2.558E-05,6.314661001703780
2.56E-05,6.305637322399990
2.562E-05,6.295795568337800
2.564E-05,6.285406277819370
2.566E-05,6.274792770131730
2.568E-05,6.2643175459556100
2.57E-05,6.254364066116620
2.572E-05,6.245314129384870
2.574E-05,6.237521675009500
2.576E-05,6.231284647003990
2.578E-05,6.226817412066530
2.58E-05,6.224226888430850
2.582E-05,6.223495790036030
2.584E-05,6.224476053367420
2.586E-05,6.226894532801900
2.588E-05,6.230371506735660
2.59E-05,6.234450681110830
2.592E-05,6.238637592992250
2.594E-05,6.242442004857950
2.596E-05,6.245419308497190
2.598E-05,6.247206185594060
2.6E-05,6.247546696164920
2.602E-05,6.246306405471980
2.604E-05,6.243473885588110
2.606E-05,6.239150650165460
2.608E-05,6.233531987549190
2.61E-05,6.2268820102105300
2.612E-05,6.219506458908940
2.614E-05,6.211726465801810
2.616E-05,6.203855749017170
2.618E-05,6.196182752935300
2.62E-05,6.188958236649350
2.622E-05,6.182387921
2.624E-05,6.176629175661080
2.626E-05,6.171790429791900
2.628E-05,6.167932021080590
2.63E-05,6.165067464891860
2.632E-05,6.163164565151870
2.634E-05,6.162146302419190
2.636E-05,6.161891938604950
2.638E-05,6.162239157866480
2.64E-05,6.162988243386260
2.642E-05,6.163909239743020
2.644E-05,6.164752746
2.646E-05,6.165264404452970
2.648E-05,6.1652023678167200
2.65E-05,6.164356185825150
2.652E-05,6.162564943102940
2.654E-05,6.159732204
2.656E-05,6.155835509188800
2.658E-05,6.150928757269900
2.66E-05,6.145136767041420
2.662E-05,6.138642425031000
2.664E-05,6.131667948904310
2.666E-05,6.124452669125370
2.668E-05,6.117230241253380
2.67E-05,6.110208245368580
2.672E-05,6.103552688046160
2.674E-05,6.097379062
2.676E-05,6.091750504339430
2.678E-05,6.086682458774130
2.68E-05,6.082152340775610
2.682E-05,6.078112139698070
2.684E-05,6.0745017146034200
2.686E-05,6.071260692
2.688E-05,6.068337333046520
2.69E-05,6.065693435
2.692E-05,6.063305115097720
2.694E-05,6.061160045175030
2.696E-05,6.059252194597790
2.698E-05,6.057575361403860
2.7E-05,6.056116737515630
2.702E-05,6.054851539
2.704E-05,6.053739399381590
2.706E-05,6.052722850684650
2.708E-05,6.051727838365560
2.71E-05,6.0506659752235100
2.712E-05,6.049438092576140
2.714E-05,6.047938668345730
2.716E-05,6.046060830923810
2.718E-05,6.043701794992600
2.72E-05,6.040768670166350
2.722E-05,6.037184527
2.724E-05,6.0328944388156000
2.726E-05,6.027871057925150
2.728E-05,6.022119161166310
2.73E-05,6.015678614387760
2.732E-05,6.008625296923190
2.734E-05,6.00106978
2.736E-05,5.993153843
2.738E-05,5.985045133107250
2.74E-05,5.976930260177600
2.742E-05,5.9690065895168800
2.744E-05,5.961472877316880
2.746E-05,5.954518998129070
2.748E-05,5.948315197790100
2.75E-05,5.943001583517750
2.752E-05,5.938678801886450
2.754E-05,5.935400939882950
2.756E-05,5.933171546
2.758E-05,5.931943331375340
2.76E-05,5.9316216990523300
2.762E-05,5.932071806425880
2.764E-05,5.933128544335140
2.766E-05,5.934608520058480
2.768E-05,5.936322974628050
2.77E-05,5.9380904890889000
2.772E-05,5.939748355970750
2.774E-05,5.941161624638690
2.776E-05,5.942229098874710
2.778E-05,5.942885966232780
2.78E-05,5.943103211870980
2.782E-05,5.942884397412990
2.784E-05,5.942260629279930
2.786E-05,5.941284533231100
2.788E-05,5.940023860196630
2.79E-05,5.938555127744420
2.792E-05,5.936957576838890
2.794E-05,5.935307709713110
2.796E-05,5.933674688177820
2.798E-05,5.932116817166400
2.8E-05,5.930679199038540
2.802E-05,5.929392498784270
2.804E-05,5.928272701256670
2.806E-05,5.927321773770950
2.808E-05,5.926529189298160
2.81E-05,5.925874252889420
2.812E-05,5.925329126161140
2.814E-05,5.924862415339290
2.816E-05,5.924443183377030
2.818E-05,5.924045215181720
2.82E-05,5.923651268244590
2.822E-05,5.923256908110370
2.824E-05,5.922873424082540
2.826E-05,5.9225292774424500
2.828E-05,5.922269546517960
2.83E-05,5.922152898539160
2.832E-05,5.922245760625940
2.834E-05,5.922613640650670
2.836E-05,5.923310049
2.838E-05,5.924364210752760
2.84E-05,5.925769535014200
2.842E-05,5.927475342429890
2.844E-05,5.929384295039330
2.846E-05,5.931357336372930
2.848E-05,5.933226728157950
2.85E-05,5.934816198
2.852E-05,5.935965571792930
2.854E-05,5.9365559470558700
2.856E-05,5.936530765920110
2.858E-05,5.935908371409730
2.86E-05,5.9347827657169000
2.862E-05,5.933311278995780
2.864E-05,5.931690297012440
2.866E-05,5.930122593849030
2.868E-05,5.928781657528330
2.87E-05,5.927779256616100
2.872E-05,5.927142116
2.874E-05,5.926801979108230
2.876E-05,5.926600925015110
2.878E-05,5.926311092401250
2.88E-05,5.9256655890886200
2.882E-05,5.924395623749930
2.884E-05,5.922268132758690
2.886E-05,5.919118401827750
2.888E-05,5.9148732915056700
2.89E-05,5.909562365798550
2.892E-05,5.903316133302050
2.894E-05,5.8963524195206400
2.896E-05,5.888953359594730
2.898E-05,5.881436478796170
2.9E-05,5.874123747023920
2.902E-05,5.867312374250260
2.904E-05,5.861250544781940
2.906E-05,5.856120380036140
2.908E-05,5.852029276155390
2.91E-05,5.849009512126250
2.912E-05,5.847024862137360
2.914E-05,5.845982098768940
2.916E-05,5.845744895280810
2.918E-05,5.846147751025580
2.92E-05,5.847008091880680
2.922E-05,5.8481354946107400
2.924E-05,5.849337880522770
2.926E-05,5.850425338387440
2.928E-05,5.851212788
2.93E-05,5.851522853266140
2.932E-05,5.8511900614188300
2.934E-05,5.850066963747520
2.936E-05,5.848032113748290
2.938E-05,5.844999201
2.94E-05,5.840926099481890
2.942E-05,5.835822278812530
2.944E-05,5.82975308
2.946E-05,5.822839692927660
2.948E-05,5.8152542676156500
2.95E-05,5.807210294594810
2.952E-05,5.798949046513010
2.954E-05,5.7907234362037800
2.956E-05,5.782780956536970
2.958E-05,5.7753474506794800
2.96E-05,5.768613325410450
2.962E-05,5.762723493424900
2.964E-05,5.757771838087670
2.966E-05,5.753800380858440
2.968E-05,5.750802677833690
2.97E-05,5.748730398928420
2.972E-05,5.747501687312090
2.974E-05,5.747009849684250
2.976E-05,5.7471311889228200
2.978E-05,5.747731263
2.98E-05,5.748669388838740
2.982E-05,5.749801668827800
2.984E-05,5.750983134332900
2.986E-05,5.752069744515190
2.988E-05,5.752920955712740
2.99E-05,5.753403371765760
2.992E-05,5.753395639
2.994E-05,5.752794342923870
2.996E-05,5.751520321415450
2.998E-05,5.749524597367670
3E-05,5.746793138479580
3.002E-05,5.743349781163120
3.004E-05,5.739256891069220
3.006E-05,5.734613598966770
3.008E-05,5.729551739
3.01E-05,5.724229869691100
3.012E-05,5.718825902078660
3.014E-05,5.713528785554620
3.016E-05,5.708529586058640
3.018E-05,5.704012151384820
3.02E-05,5.700143569521740
3.022E-05,5.697064703686140
3.024E-05,5.694881201250760
3.026E-05,5.693655505973470
3.028E-05,5.693400560518640
3.03E-05,5.694076035411240
3.032E-05,5.695587972862970
3.034E-05,5.697792582
3.036E-05,5.700504499480270
3.038E-05,5.703509149
3.04E-05,5.706578098046920
3.042E-05,5.7094856840917700
3.044E-05,5.712024914238800
3.046E-05,5.714020765
3.048E-05,5.715339460561200
3.05E-05,5.715893022524280
3.052E-05,5.715639167017430
3.054E-05,5.714577357910230
3.056E-05,5.712742321026620
3.058E-05,5.710196537603360
3.06E-05,5.707023119464650
3.062E-05,5.703320064997140
3.064E-05,5.699196306131960
3.066E-05,5.694769345494530
3.068E-05,5.690163818800680
3.07E-05,5.685510103
3.072E-05,5.680942123597560
3.074E-05,5.676593733561140
3.076E-05,5.672593338991460
3.078E-05,5.669056807819940
3.08E-05,5.666079036661260
3.082E-05,5.663724893633720
3.084E-05,5.662020563212500
3.086E-05,5.660946543520910
3.088E-05,5.6604336013703400
3.09E-05,5.660362817372590
3.092E-05,5.6605704393294000
3.094E-05,5.660857631502100
3.096E-05,5.661004448191930
3.098E-05,5.660786653739720
3.1E-05,5.659993577
3.102E-05,5.658445155207170
3.104E-05,5.656006613580820
3.106E-05,5.652599691613090
3.108E-05,5.648209706461490
3.11E-05,5.642888053810370
3.112E-05,5.636749933772170
3.114E-05,5.629967283602620
3.116E-05,5.622757200367070
3.118E-05,5.615366603956670
3.12E-05,5.608054428124210
3.122E-05,5.601073032104240
3.124E-05,5.5946506349994100
3.126E-05,5.588976360258190
3.128E-05,5.584189026033300
3.13E-05,5.580370264
3.132E-05,5.577542012775760
3.134E-05,5.575668007052990
3.136E-05,5.5746585933086400
3.138E-05,5.574378134
3.14E-05,5.5746543552314600
3.142E-05,5.575289225557120
3.144E-05,5.5760711555464200
3.146E-05,5.576788281708680
3.148E-05,5.577242321749840
3.15E-05,5.5772620502162000
3.152E-05,5.5767150768410500
3.154E-05,5.575516494663730
3.156E-05,5.573633209394900
3.158E-05,5.571083364
3.16E-05,5.567931080415380
3.162E-05,5.564277511221210
3.164E-05,5.5602496545023200
3.166E-05,5.555988531708480
3.168E-05,5.551638119780950
3.17E-05,5.547336059025110
3.172E-05,5.543206703729640
3.174E-05,5.539356654694430
3.176E-05,5.535872552817510
3.178E-05,5.532820631303720
3.18E-05,5.530247338959270
3.182E-05,5.528180299493180
3.184E-05,5.526628989
3.186E-05,5.525584767687380
3.188E-05,5.525020207832580
3.19E-05,5.524887971428840
3.192E-05,5.5251197368756700
3.194E-05,5.525625864503140
3.196E-05,5.526296527265800
3.198E-05,5.527004882772720
3.2E-05,5.5276125279282900
3.202E-05,5.527977043409660
3.204E-05,5.52796102
3.206E-05,5.527441667589540
3.208E-05,5.526320005858270
3.21E-05,5.524528700969970
3.212E-05,5.5220378099819800
3.214E-05,5.51885792
3.216E-05,5.515040411625840
3.218E-05,5.510674820454340
3.22E-05,5.5058835571734100
3.222E-05,5.500814519171250
3.224E-05,5.495632337335880
3.226E-05,5.490509029083490
3.228E-05,5.485614687417560
3.23E-05,5.481108632792030
3.232E-05,5.477131320992580
3.234E-05,5.473797258209390
3.236E-05,5.471189153047610
3.238E-05,5.469353498028980
3.24E-05,5.468297769005280
3.242E-05,5.467989498862790
3.244E-05,5.468357556
3.246E-05,5.469295890968300
3.248E-05,5.470669724468850
3.25E-05,5.472323626820480
3.252E-05,5.474090496526970
3.254E-05,5.475800230999410
3.256E-05,5.477287121751100
3.258E-05,5.4783955468873500
3.26E-05,5.478984147075240
3.262E-05,5.478929102
3.264E-05,5.478127241113570
3.266E-05,5.476499507779230
3.268E-05,5.473994902738660
3.27E-05,5.470594538482930
3.272E-05,5.466315119805210
3.274E-05,5.461211053994960
3.276E-05,5.455374542791940
3.278E-05,5.448933320147150
3.28E-05,5.442046071357540
3.282E-05,5.434895895646210
3.284E-05,5.427682372816300
3.286E-05,5.420612832000760
3.288E-05,5.413893329561090
3.29E-05,5.407719700083820
3.292E-05,5.402268928248860
3.294E-05,5.397691051880230
3.296E-05,5.394101858
3.298E-05,5.391576747299980
3.3E-05,5.390146244507400
3.302E-05,5.3897936863256700
3.304E-05,5.390455506318840
3.306E-05,5.392024321989790
3.308E-05,5.394354695725720
3.31E-05,5.397271118012460
3.312E-05,5.400577533476310
3.314E-05,5.4040676375486700
3.316E-05,5.407535178280030
3.318E-05,5.410783569344700
3.32E-05,5.413634264423980
3.322E-05,5.415933554369300
3.324E-05,5.4175576615061400
3.326E-05,5.418416148500740
3.328E-05,5.418453721350460
3.33E-05,5.417650517240290
3.332E-05,5.416020951410900
3.334E-05,5.413611181772610
3.336E-05,5.410495284637590
3.338E-05,5.406770328169070
3.34E-05,5.402550612524670
3.342E-05,5.397961352844950
3.344E-05,5.393132043025310
3.346E-05,5.388189742296770
3.348E-05,5.383252622118870
3.35E-05,5.378424260273300
3.352E-05,5.373789262430010
3.354E-05,5.369410715589370
3.356E-05,5.365329710718960
3.358E-05,5.361566810185550
3.36E-05,5.358125018102450
3.362E-05,5.354993632503830
3.364E-05,5.352152345349920
3.366E-05,5.349575086556410
3.368E-05,5.3472333208854400
3.37E-05,5.345098723
3.372E-05,5.343145298649040
3.374E-05,5.341351054
3.376E-05,5.339699214281190
3.378E-05,5.338178878391480
3.38E-05,5.336784955436640
3.382E-05,5.335517284664670
3.384E-05,5.334379013676280
3.386E-05,5.333374416802080
3.388E-05,5.332506399928620
3.39E-05,5.3317740058269000
3.392E-05,5.331170354730540
3.394E-05,5.330681539054780
3.396E-05,5.330286869207640
3.398E-05,5.329960482226050
3.4E-05,5.329673841222190
3.402E-05,5.3293983411570400
3.404E-05,5.329107255735650
3.406E-05,5.328776569267370
3.408E-05,5.328384667270210
3.41E-05,5.327911247716280
3.412E-05,5.327336075576370
3.414E-05,5.326638298811690
3.416E-05,5.325796931386420
3.418E-05,5.324792766365600
3.42E-05,5.323611482005360
3.422E-05,5.322247220241580
3.424E-05,5.320705646132770
3.426E-05,5.319005554086800
3.428E-05,5.317178441611370
3.43E-05,5.31526596
3.432E-05,5.313315578733560
3.434E-05,5.311375063934250
3.436E-05,5.309486479343960
3.438E-05,5.307680453198640
3.44E-05,5.3059714515814400
3.442E-05,5.304354770794550
3.444E-05,5.3028058664902100
3.446E-05,5.301282433740310
3.448E-05,5.299729305211500
3.45E-05,5.298085749148520
3.452E-05,5.296294202
3.454E-05,5.294309017421100
3.456E-05,5.2921036248746500
3.458E-05,5.289674738502060
3.46E-05,5.2870428513588300
3.462E-05,5.284249057150130
3.464E-05,5.2813489134606400
3.466E-05,5.278404456
3.468E-05,5.275475560951410
3.47E-05,5.272611731
3.472E-05,5.269845135005770
3.474E-05,5.267185534652500
3.476E-05,5.264617553369460
3.478E-05,5.262100704524090
3.48E-05,5.2595724693109700
3.482E-05,5.256954481503740
3.484E-05,5.254161455557020
3.486E-05,5.251111997775430
3.488E-05,5.247740020517310
3.49E-05,5.244005274496030
3.492E-05,5.2399015884821800
3.494E-05,5.235461731074080
3.496E-05,5.2307582735200100
3.498E-05,5.225900294892300
3.5E-05,5.2210261548807200
3.502E-05,5.2162928998847100
3.504E-05,5.2118632428235800
3.506E-05,5.207891459410210
3.508E-05,5.204509834872490
3.51E-05,5.201817313
3.512E-05,5.199871709
3.514E-05,5.198686349
3.516E-05,5.198231406116490
3.518E-05,5.198439587519420
3.52E-05,5.199215203716170
3.522E-05,5.200445171613010
3.524E-05,5.202010246747980
3.526E-05,5.203794842654370
3.528E-05,5.205694134166430
3.53E-05,5.207617691
3.532E-05,5.209489573480020
3.534E-05,5.211245504477750
3.536E-05,5.212828261190630
3.538E-05,5.214182608742060
3.54E-05,5.215251019
3.542E-05,5.215971143341970
3.544E-05,5.216275677543010
3.546E-05,5.216094898179630
3.548E-05,5.215361809419270
3.55E-05,5.214019523097950
3.552E-05,5.212030198
3.554E-05,5.209384552764210
3.556E-05,5.206110670654210
3.558E-05,5.202280605877540
3.56E-05,5.198013337839140
3.562E-05,5.193472956436880
3.564E-05,5.188861618706560
3.566E-05,5.184407643958570
3.568E-05,5.180349904931840
3.57E-05,5.176920225713210
3.572E-05,5.174325714539240
3.574E-05,5.172732858889200
3.576E-05,5.172254877600190
3.578E-05,5.172943363152620
3.58E-05,5.174784748274760
3.582E-05,5.177701660554360
3.584E-05,5.181558824832630
3.586E-05,5.186172844484040
3.588E-05,5.191324919813750
3.59E-05,5.196775333045430
3.592E-05,5.202278391459700
3.594E-05,5.207596557270860
3.596E-05,5.212512732441130
3.598E-05,5.216840033708040
3.6E-05,5.220428770899720
